"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.prompt","Input.response","Input.aspect","Input.definition","Input.setting","Answer.1Neutral.0","Answer.1Somewhat Agree.1","Answer.1Somewhat Disagree.-1","Answer.1Strongly Agree.2","Answer.1Strongly Disagree.-2","Answer.Others","Approve","Reject"
"39RRBHZ0B3OX1EJLONAB4Y9ANMJZVA","3ZKEGEY9TUHKQ0XKHCSPGEICKUMXX1","Annotate the response quality based on a prompt","Annotate the quality of a written long response with regard to the style requested in the prompt.","writing, prompt, quality, rating, style","$0.14","Sat Sep 10 09:54:17 PDT 2022","3","BatchId:4826216;OriginalHitTemplateId:928390917;","600","432000","Sat Sep 17 09:54:17 PDT 2022","","","3BEFOD78WGG1VEZHF4OWCQ8DGVG4MY","A1OWM3QO7QAKBN","Submitted","Sat Sep 10 10:21:17 PDT 2022","Sat Sep 10 10:27:20 PDT 2022","Thu Sep 15 10:27:20 PDT 2022","","","","363","100% (17/17)","100% (17/17)","0% (0/0)","Write a <b>flowery</b> passage about sunsets:","There's something about a sunset that just takes our breath away. Maybe it's the way the colors seem to dance in the sky, or the way the world seems to slow down for a moment. Whatever the reason, sunsets always seem to remind us of the simple beauty of life.<br><br>There's nothing quite like watching the sun dip below the horizon and feeling the coolness of the night air. The colors of the sunset always seem to take us to another place, and the peace that comes with it is always welcome.<br><br>If you're looking for a moment of beauty and peace, there's nothing quite like watching a sunset. Whether you watch it alone or with someone you love, it's sure to be a moment you'll always remember.","Writing Style","flowery writing style: Flowery writing is filled with beautiful, poetic language. It often uses metaphors and similes to describe things in a creative, descriptive way.","demonstration","false","false","false","true","false",""
"39RRBHZ0B3OX1EJLONAB4Y9ANMJZVA","3ZKEGEY9TUHKQ0XKHCSPGEICKUMXX1","Annotate the response quality based on a prompt","Annotate the quality of a written long response with regard to the style requested in the prompt.","writing, prompt, quality, rating, style","$0.14","Sat Sep 10 09:54:17 PDT 2022","3","BatchId:4826216;OriginalHitTemplateId:928390917;","600","432000","Sat Sep 17 09:54:17 PDT 2022","","","3GNA64GUZORACC19L2ENYRYWQSA5QT","A3FIIXR4RLHBN8","Submitted","Sat Sep 10 10:37:17 PDT 2022","Sat Sep 10 10:38:08 PDT 2022","Thu Sep 15 10:38:08 PDT 2022","","","","51","0% (0/0)","0% (0/0)","0% (0/0)","Write a <b>flowery</b> passage about sunsets:","There's something about a sunset that just takes our breath away. Maybe it's the way the colors seem to dance in the sky, or the way the world seems to slow down for a moment. Whatever the reason, sunsets always seem to remind us of the simple beauty of life.<br><br>There's nothing quite like watching the sun dip below the horizon and feeling the coolness of the night air. The colors of the sunset always seem to take us to another place, and the peace that comes with it is always welcome.<br><br>If you're looking for a moment of beauty and peace, there's nothing quite like watching a sunset. Whether you watch it alone or with someone you love, it's sure to be a moment you'll always remember.","Writing Style","flowery writing style: Flowery writing is filled with beautiful, poetic language. It often uses metaphors and similes to describe things in a creative, descriptive way.","demonstration","false","true","false","false","false","unverified fact"
"39RRBHZ0B3OX1EJLONAB4Y9ANMJZVA","3ZKEGEY9TUHKQ0XKHCSPGEICKUMXX1","Annotate the response quality based on a prompt","Annotate the quality of a written long response with regard to the style requested in the prompt.","writing, prompt, quality, rating, style","$0.14","Sat Sep 10 09:54:17 PDT 2022","3","BatchId:4826216;OriginalHitTemplateId:928390917;","600","432000","Sat Sep 17 09:54:17 PDT 2022","","","3OVHNO1VEGOEUHHTN4FJNWYS8CTDZ3","A9HQ3E0F2AGVO","Submitted","Sat Sep 10 10:37:56 PDT 2022","Sat Sep 10 10:39:20 PDT 2022","Thu Sep 15 10:39:20 PDT 2022","","","","84","98% (130/132)","100% (89/89)","0% (0/0)","Write a <b>flowery</b> passage about sunsets:","There's something about a sunset that just takes our breath away. Maybe it's the way the colors seem to dance in the sky, or the way the world seems to slow down for a moment. Whatever the reason, sunsets always seem to remind us of the simple beauty of life.<br><br>There's nothing quite like watching the sun dip below the horizon and feeling the coolness of the night air. The colors of the sunset always seem to take us to another place, and the peace that comes with it is always welcome.<br><br>If you're looking for a moment of beauty and peace, there's nothing quite like watching a sunset. Whether you watch it alone or with someone you love, it's sure to be a moment you'll always remember.","Writing Style","flowery writing style: Flowery writing is filled with beautiful, poetic language. It often uses metaphors and similes to describe things in a creative, descriptive way.","demonstration","false","false","false","true","false",""
"3D3B8GE8ABE5Q34CYD7DLIIZMVTP9Z","3ZKEGEY9TUHKQ0XKHCSPGEICKUMXX1","Annotate the response quality based on a prompt","Annotate the quality of a written long response with regard to the style requested in the prompt.","writing, prompt, quality, rating, style","$0.14","Sat Sep 10 09:54:17 PDT 2022","3","BatchId:4826216;OriginalHitTemplateId:928390917;","600","432000","Sat Sep 17 09:54:17 PDT 2022","","","3GLB5JMZF7IE30MOXCRU2PIMXM1GDJ","A1JMVBYWF4R66N","Submitted","Sat Sep 10 10:49:51 PDT 2022","Sat Sep 10 10:56:01 PDT 2022","Thu Sep 15 10:56:01 PDT 2022","","","","370","0% (0/0)","0% (0/0)","0% (0/0)","Write a <b>flowery</b> passage about sunsets:","There's something about a sunset that just takes our breath away. Maybe it's the way the colors seem to dance in the sky, or the way the world seems to slow down for a moment. Whatever the reason, sunsets always seem to leave us feeling awestruck.<br><br>There's nothing quite like watching the sun dip below the horizon, painting the sky in a spectrum of oranges, pinks, and purples. It's a moment that always seems to fill us with a sense of wonder and possibility.<br><br>If you're looking for a way to add a little magic to your day, take a moment to watch the sunset. It's sure to leave you feeling inspired and hopeful.","Writing Style","flowery writing style: Flowery writing is filled with beautiful, poetic language. It often uses metaphors and similes to describe things in a creative, descriptive way.","demonstration","false","false","false","true","false","Beautifully written."
"3D3B8GE8ABE5Q34CYD7DLIIZMVTP9Z","3ZKEGEY9TUHKQ0XKHCSPGEICKUMXX1","Annotate the response quality based on a prompt","Annotate the quality of a written long response with regard to the style requested in the prompt.","writing, prompt, quality, rating, style","$0.14","Sat Sep 10 09:54:17 PDT 2022","3","BatchId:4826216;OriginalHitTemplateId:928390917;","600","432000","Sat Sep 17 09:54:17 PDT 2022","","","3WZ36BJEVD3PT8AA3GZV6I9BKVSTBT","A1OWM3QO7QAKBN","Submitted","Sat Sep 10 10:20:54 PDT 2022","Sat Sep 10 10:21:31 PDT 2022","Thu Sep 15 10:21:31 PDT 2022","","","","37","100% (17/17)","100% (17/17)","0% (0/0)","Write a <b>flowery</b> passage about sunsets:","There's something about a sunset that just takes our breath away. Maybe it's the way the colors seem to dance in the sky, or the way the world seems to slow down for a moment. Whatever the reason, sunsets always seem to leave us feeling awestruck.<br><br>There's nothing quite like watching the sun dip below the horizon, painting the sky in a spectrum of oranges, pinks, and purples. It's a moment that always seems to fill us with a sense of wonder and possibility.<br><br>If you're looking for a way to add a little magic to your day, take a moment to watch the sunset. It's sure to leave you feeling inspired and hopeful.","Writing Style","flowery writing style: Flowery writing is filled with beautiful, poetic language. It often uses metaphors and similes to describe things in a creative, descriptive way.","demonstration","false","false","false","true","false",""
"3D3B8GE8ABE5Q34CYD7DLIIZMVTP9Z","3ZKEGEY9TUHKQ0XKHCSPGEICKUMXX1","Annotate the response quality based on a prompt","Annotate the quality of a written long response with regard to the style requested in the prompt.","writing, prompt, quality, rating, style","$0.14","Sat Sep 10 09:54:17 PDT 2022","3","BatchId:4826216;OriginalHitTemplateId:928390917;","600","432000","Sat Sep 17 09:54:17 PDT 2022","","","3483FV8BEO6P3XZ2OAYRUFET6H726S","A9HQ3E0F2AGVO","Submitted","Sat Sep 10 10:35:22 PDT 2022","Sat Sep 10 10:38:33 PDT 2022","Thu Sep 15 10:38:33 PDT 2022","","","","191","98% (130/132)","100% (89/89)","0% (0/0)","Write a <b>flowery</b> passage about sunsets:","There's something about a sunset that just takes our breath away. Maybe it's the way the colors seem to dance in the sky, or the way the world seems to slow down for a moment. Whatever the reason, sunsets always seem to leave us feeling awestruck.<br><br>There's nothing quite like watching the sun dip below the horizon, painting the sky in a spectrum of oranges, pinks, and purples. It's a moment that always seems to fill us with a sense of wonder and possibility.<br><br>If you're looking for a way to add a little magic to your day, take a moment to watch the sunset. It's sure to leave you feeling inspired and hopeful.","Writing Style","flowery writing style: Flowery writing is filled with beautiful, poetic language. It often uses metaphors and similes to describe things in a creative, descriptive way.","demonstration","false","true","false","false","false",""
"3ZXNP4Z3A08BLZ1LROGMQ5I9MV4L7L","3ZKEGEY9TUHKQ0XKHCSPGEICKUMXX1","Annotate the response quality based on a prompt","Annotate the quality of a written long response with regard to the style requested in the prompt.","writing, prompt, quality, rating, style","$0.14","Sat Sep 10 09:54:17 PDT 2022","3","BatchId:4826216;OriginalHitTemplateId:928390917;","600","432000","Sat Sep 17 09:54:17 PDT 2022","","","38BQUHLA96N5Z79ZYO35QOEIXMFOMR","A1OWM3QO7QAKBN","Submitted","Sat Sep 10 10:20:49 PDT 2022","Sat Sep 10 10:21:01 PDT 2022","Thu Sep 15 10:21:01 PDT 2022","","","","12","100% (17/17)","100% (17/17)","0% (0/0)","Write a <b>flowery</b> passage about sunsets:","There's something about a sunset that just takes our breath away. Maybe it's the way the colors seem to dance in the sky, or the way the world seems to slow down for a moment. Whatever the reason, sunsets always seem to leave us feeling awestruck.<br><br>There's nothing quite like watching the sun dip below the horizon, painting the sky in a spectrum of oranges, pinks, and purples. It's a moment that always seems to bring a sense of peace and calm.<br><br>If you're looking for a way to add a little beauty to your day, take a moment to watch the sunset. It's sure to leave you feeling refreshed and rejuvenated.","Writing Style","flowery writing style: Flowery writing is filled with beautiful, poetic language. It often uses metaphors and similes to describe things in a creative, descriptive way.","demonstration","false","false","false","true","false",""
"3ZXNP4Z3A08BLZ1LROGMQ5I9MV4L7L","3ZKEGEY9TUHKQ0XKHCSPGEICKUMXX1","Annotate the response quality based on a prompt","Annotate the quality of a written long response with regard to the style requested in the prompt.","writing, prompt, quality, rating, style","$0.14","Sat Sep 10 09:54:17 PDT 2022","3","BatchId:4826216;OriginalHitTemplateId:928390917;","600","432000","Sat Sep 17 09:54:17 PDT 2022","","","34FNN24DCWWJLESVCCVHBD1YP1PY5N","A2OW2CIT4H7364","Submitted","Sat Sep 10 10:26:09 PDT 2022","Sat Sep 10 10:30:09 PDT 2022","Thu Sep 15 10:30:09 PDT 2022","","","","240","0% (0/0)","0% (0/0)","0% (0/0)","Write a <b>flowery</b> passage about sunsets:","There's something about a sunset that just takes our breath away. Maybe it's the way the colors seem to dance in the sky, or the way the world seems to slow down for a moment. Whatever the reason, sunsets always seem to leave us feeling awestruck.<br><br>There's nothing quite like watching the sun dip below the horizon, painting the sky in a spectrum of oranges, pinks, and purples. It's a moment that always seems to bring a sense of peace and calm.<br><br>If you're looking for a way to add a little beauty to your day, take a moment to watch the sunset. It's sure to leave you feeling refreshed and rejuvenated.","Writing Style","flowery writing style: Flowery writing is filled with beautiful, poetic language. It often uses metaphors and similes to describe things in a creative, descriptive way.","demonstration","false","true","false","false","false","not quite poetic language but seems to come close with ""the colors seem to dance in the sky"". Had the author continued with this type of writing style, I believe I would strongly agree."
"3ZXNP4Z3A08BLZ1LROGMQ5I9MV4L7L","3ZKEGEY9TUHKQ0XKHCSPGEICKUMXX1","Annotate the response quality based on a prompt","Annotate the quality of a written long response with regard to the style requested in the prompt.","writing, prompt, quality, rating, style","$0.14","Sat Sep 10 09:54:17 PDT 2022","3","BatchId:4826216;OriginalHitTemplateId:928390917;","600","432000","Sat Sep 17 09:54:17 PDT 2022","","","32Z9ZLUT1V7J7T8O7RNSYJ6MG0JOHL","A9HQ3E0F2AGVO","Submitted","Sat Sep 10 10:42:42 PDT 2022","Sat Sep 10 10:46:51 PDT 2022","Thu Sep 15 10:46:51 PDT 2022","","","","249","98% (130/132)","100% (89/89)","0% (0/0)","Write a <b>flowery</b> passage about sunsets:","There's something about a sunset that just takes our breath away. Maybe it's the way the colors seem to dance in the sky, or the way the world seems to slow down for a moment. Whatever the reason, sunsets always seem to leave us feeling awestruck.<br><br>There's nothing quite like watching the sun dip below the horizon, painting the sky in a spectrum of oranges, pinks, and purples. It's a moment that always seems to bring a sense of peace and calm.<br><br>If you're looking for a way to add a little beauty to your day, take a moment to watch the sunset. It's sure to leave you feeling refreshed and rejuvenated.","Writing Style","flowery writing style: Flowery writing is filled with beautiful, poetic language. It often uses metaphors and similes to describe things in a creative, descriptive way.","demonstration","false","true","false","false","false",""
"3KA7IJSNXFSOEWJ9WXL9CODPAVWPB9","3ZKEGEY9TUHKQ0XKHCSPGEICKUMXX1","Annotate the response quality based on a prompt","Annotate the quality of a written long response with regard to the style requested in the prompt.","writing, prompt, quality, rating, style","$0.14","Sat Sep 10 09:54:17 PDT 2022","3","BatchId:4826216;OriginalHitTemplateId:928390917;","600","432000","Sat Sep 17 09:54:17 PDT 2022","","","3KXIR214IE3BOAVO5M5CXHUFAQZ245","A1OWM3QO7QAKBN","Submitted","Sat Sep 10 10:21:02 PDT 2022","Sat Sep 10 10:22:17 PDT 2022","Thu Sep 15 10:22:17 PDT 2022","","","","75","100% (17/17)","100% (17/17)","0% (0/0)","Write a <b>flowery</b> passage about sunsets:","There's something about a sunset that just takes our breath away. Maybe it's the way the colors seem to dance across the sky, or the way the world seems to slow down for a moment. Whatever the reason, we can't help but be drawn to their beauty.<br><br>There's nothing quite like watching the sun dip below the horizon, leaving behind a trail of fiery oranges and reds. It's a moment that always seems to fill us with a sense of wonder, and we can't help but be filled with gratitude for the beauty of nature.<br><br>If you're looking for a way to add a little magic to your day, just step outside and watch the sunset. It's sure to leave you feeling refreshed and inspired.","Writing Style","flowery writing style: Flowery writing is filled with beautiful, poetic language. It often uses metaphors and similes to describe things in a creative, descriptive way.","demonstration","false","false","false","true","false",""
